Date,Close
11/15/2005,62.830002
11/16/2005,63.25
11/17/2005,63.34
11/18/2005,62.549999
11/21/2005,61.990002
11/22/2005,61.610001
11/23/2005,61.669998
11/25/2005,62.150002
11/28/2005,62.400002
11/29/2005,62
11/30/2005,61.75
12/1/2005,61.689999
12/2/2005,61.209999
12/5/2005,61.049999
12/6/2005,60.470001
12/7/2005,60.040001
12/8/2005,60.080002
12/9/2005,60.099998
12/12/2005,60.150002
12/13/2005,60.25
12/14/2005,60.110001
12/15/2005,60.16
12/16/2005,60.860001
12/19/2005,61.189999
12/20/2005,60.779999
12/21/2005,60.880001
12/22/2005,61.32
12/23/2005,61.110001
12/27/2005,60.299999
12/28/2005,60.419998
12/29/2005,60.25
12/30/2005,60.099998
1/3/2006,61.630001
1/4/2006,62.580002
1/5/2006,62.32
1/6/2006,62.599998
1/9/2006,62.990002
1/10/2006,63.099998
1/11/2006,62.5
1/12/2006,62.209999
1/13/2006,61.82
1/17/2006,61.279999
1/18/2006,62.189999
1/19/2006,62.169998
1/20/2006,60.799999
1/23/2006,61.189999
1/24/2006,59.360001
1/25/2006,58.5
1/26/2006,58.639999
1/27/2006,58.709999
1/30/2006,58.400002
1/31/2006,57.540001
2/1/2006,57.860001
2/2/2006,57.650002
2/3/2006,57.380001
2/6/2006,56.849998
2/7/2006,56.799999
2/8/2006,58.599998
2/9/2006,58.549999
2/10/2006,58.389999
2/13/2006,58.5
2/14/2006,59.049999
2/15/2006,59.099998
2/16/2006,58.98
2/17/2006,59.07
2/21/2006,59.139999
2/22/2006,59.029999
2/23/2006,58.59
2/24/2006,57.759998
2/27/2006,57.91
2/28/2006,57.650002
3/1/2006,57.66
3/2/2006,57.689999
3/3/2006,57.470001
3/6/2006,57.849998
3/7/2006,58.220001
3/8/2006,58.740002
3/9/2006,58.310001
3/10/2006,59.040001
3/13/2006,59.080002
3/14/2006,59.290001
3/15/2006,59.799999
3/16/2006,60.02
3/17/2006,60.34
3/20/2006,60.48
3/21/2006,60.57
3/22/2006,61
3/23/2006,60.810001
3/24/2006,60.389999
3/27/2006,59.939999
3/28/2006,59.599998
3/29/2006,59.509998
3/30/2006,59.349998
3/31/2006,59.220001
4/3/2006,59.169998
4/4/2006,58.82
4/5/2006,58.400002
4/6/2006,58.5
4/7/2006,57.830002
4/10/2006,57.709999
4/11/2006,57.75
4/12/2006,57.869999
4/13/2006,57.91
4/17/2006,57.650002
4/18/2006,58.130001
4/19/2006,58.02
4/20/2006,58.220001
4/21/2006,58.369999
4/24/2006,58.330002
4/25/2006,58.209999
4/26/2006,58.540001
4/27/2006,58.650002
4/28/2006,58.610001
5/1/2006,58.59
5/2/2006,58.669998
5/3/2006,58.349998
5/4/2006,58.259998
5/5/2006,58.700001
5/8/2006,58.709999
5/9/2006,58.360001
5/10/2006,58.32
5/11/2006,58.84
5/12/2006,58.830002
5/15/2006,59.970001
5/16/2006,60.25
5/17/2006,60.130001
5/18/2006,60.139999
5/19/2006,59.900002
5/22/2006,59.860001
5/23/2006,60
5/24/2006,60.790001
5/25/2006,60.450001
5/26/2006,60.689999
5/30/2006,59.849998
5/31/2006,60.220001
6/1/2006,60.650002
6/2/2006,60.740002
6/5/2006,60.130001
6/6/2006,60.939999
6/7/2006,61.169998
6/8/2006,61.560001
6/9/2006,61.380001
6/12/2006,61.380001
6/13/2006,61.049999
6/14/2006,61.25
6/15/2006,61.470001
6/16/2006,61.68
6/19/2006,61.349998
6/20/2006,61.529999
6/21/2006,61.790001
6/22/2006,61.18
6/23/2006,61.32
6/26/2006,60.209999
6/27/2006,59.549999
6/28/2006,59.23
6/29/2006,59.889999
6/30/2006,59.919998
7/3/2006,60.150002
7/5/2006,60.040001
7/6/2006,60.52
7/7/2006,60.619999
7/10/2006,60.950001
7/11/2006,60.77
7/12/2006,60.619999
7/13/2006,60.27
7/14/2006,60.459999
7/17/2006,60.91
7/18/2006,60.599998
7/19/2006,61.310001
7/20/2006,61.369999
7/21/2006,61.73
7/24/2006,61.98
7/25/2006,62
7/26/2006,62.049999
7/27/2006,62.560001
7/28/2006,62.919998
7/31/2006,62.549999
8/1/2006,62.68
8/2/2006,63.150002
8/3/2006,63.080002
8/4/2006,63.529999
8/7/2006,63.27
8/8/2006,63.560001
8/9/2006,63.32
8/10/2006,63.549999
8/11/2006,63.470001
8/14/2006,63.91
8/15/2006,64.410004
8/16/2006,64.610001
8/17/2006,64.230003
8/18/2006,64.419998
8/21/2006,64.269997
8/22/2006,64.160004
8/23/2006,63.91
8/24/2006,65
8/25/2006,64.669998
8/28/2006,64.580002
8/29/2006,64.599998
8/30/2006,64.599998
8/31/2006,64.660004
9/1/2006,64.720001
9/5/2006,64.309998
9/6/2006,63.919998
9/7/2006,63.459999
9/8/2006,63.59
9/11/2006,64.040001
9/12/2006,63.830002
9/13/2006,63.810001
9/14/2006,63.73
9/15/2006,63.790001
9/18/2006,64.160004
9/19/2006,64.18
9/20/2006,64.190002
9/21/2006,64.230003
9/22/2006,63.959999
9/25/2006,64.190002
9/26/2006,64.669998
9/27/2006,64.82
9/28/2006,64.900002
9/29/2006,64.940002
10/2/2006,65.089996
10/3/2006,65.5
10/4/2006,65.830002
10/5/2006,65.110001
10/6/2006,65.059998
10/9/2006,64.870003
10/10/2006,64.959999
10/11/2006,65.099998
10/12/2006,64.839996
10/13/2006,64.580002
10/16/2006,64.93
10/17/2006,66.080002
10/18/2006,68.150002
10/19/2006,68.040001
10/20/2006,68.620003
10/23/2006,69.099998
10/24/2006,68.75
10/25/2006,68.830002
10/26/2006,68.82
10/27/2006,68.169998
10/30/2006,67.699997
10/31/2006,67.400002
11/1/2006,67.18
11/2/2006,67.900002
11/3/2006,67.809998
11/6/2006,68.419998
11/7/2006,68.709999
11/8/2006,67.989998
11/9/2006,66.150002
11/10/2006,66.290001
11/13/2006,65.940002
11/14/2006,66.559998
11/15/2006,66.540001
11/16/2006,66.529999
11/17/2006,67.239998
11/20/2006,67.010002
11/21/2006,66.599998
11/22/2006,66.769997
11/24/2006,65.849998
11/27/2006,65.650002
11/28/2006,65.970001
11/29/2006,66.199997
11/30/2006,65.910004
12/1/2006,65.970001
12/4/2006,66.279999
12/5/2006,66.169998
12/6/2006,66.029999
12/7/2006,66.059998
12/8/2006,65.949997
12/11/2006,65.699997
12/12/2006,65.580002
12/13/2006,65.470001
12/14/2006,66.25
12/15/2006,66.290001
12/18/2006,66.599998
12/19/2006,66.879997
12/20/2006,66.43
12/21/2006,66
12/22/2006,65.650002
12/26/2006,65.639999
12/27/2006,66.010002
12/28/2006,66.419998
12/29/2006,66.019997
1/3/2007,66.400002
1/4/2007,67.230003
1/5/2007,66.620003
1/8/2007,66.510002
1/9/2007,66.260002
1/10/2007,66.150002
1/11/2007,66.730003
1/12/2007,66.639999
1/16/2007,66.540001
1/17/2007,66.870003
1/18/2007,67.709999
1/19/2007,67.760002
1/22/2007,67.18
1/23/2007,66.5
1/24/2007,67.010002
1/25/2007,66.68
1/26/2007,66.07
1/29/2007,66.150002
1/30/2007,66.389999
1/31/2007,66.800003
2/1/2007,67.010002
2/2/2007,66.580002
2/5/2007,66.300003
2/6/2007,66
2/7/2007,65.800003
2/8/2007,65.760002
2/9/2007,65.599998
2/12/2007,65.459999
2/13/2007,65.379997
2/14/2007,65.849998
2/15/2007,65.790001
2/16/2007,65.510002
2/20/2007,65.459999
2/21/2007,65
2/22/2007,64.779999
2/23/2007,64.150002
2/26/2007,64.300003
2/27/2007,63.049999
2/28/2007,62.93
3/1/2007,62.450001
3/2/2007,61.950001
3/5/2007,61.830002
3/6/2007,61.700001
3/7/2007,61.860001
3/8/2007,61.720001
3/9/2007,62.139999
3/12/2007,61.790001
3/13/2007,60.77
3/14/2007,60.709999
3/15/2007,60.529999
3/16/2007,60.509998
3/19/2007,60.73
3/20/2007,61.07
3/21/2007,61.220001
3/22/2007,60.860001
3/23/2007,60.509998
3/26/2007,60.25
3/27/2007,60.029999
3/28/2007,60
3/29/2007,60.34
3/30/2007,60.259998
4/2/2007,60.099998
4/3/2007,60.639999
4/4/2007,61.290001
4/5/2007,61.549999
4/9/2007,61.630001
4/10/2007,61.669998
4/11/2007,61.889999
4/12/2007,61.919998
4/13/2007,62.349998
4/16/2007,63.02
4/17/2007,64.550003
4/18/2007,64.43
4/19/2007,64.940002
4/20/2007,65.120003
4/23/2007,64.75
4/24/2007,64.489998
4/25/2007,64.68
4/26/2007,64.239998
4/27/2007,64.169998
4/30/2007,64.220001
5/1/2007,64.559998
5/2/2007,64.480003
5/3/2007,64.32
5/4/2007,64.480003
5/7/2007,64.260002
5/8/2007,63.700001
5/9/2007,64.110001
5/10/2007,62.5
5/11/2007,62.27
5/14/2007,62.610001
5/15/2007,61.82
5/16/2007,63.049999
5/17/2007,62.740002
5/18/2007,63.419998
5/21/2007,63.52
5/22/2007,63.580002
5/23/2007,63.810001
5/24/2007,63.48
5/25/2007,63.189999
5/29/2007,63.049999
5/30/2007,63.220001
5/31/2007,63.27
6/1/2007,63.41
6/4/2007,63.599998
6/5/2007,63.310001
6/6/2007,62.900002
6/7/2007,62
6/8/2007,62.130001
6/11/2007,62.27
6/12/2007,61.830002
6/13/2007,62.18
6/14/2007,62.450001
6/15/2007,62.77
6/18/2007,62.330002
6/19/2007,62.419998
6/20/2007,62.040001
6/21/2007,62.110001
6/22/2007,60.73
6/25/2007,61.110001
6/26/2007,61.650002
6/27/2007,61.450001
6/28/2007,61.5
6/29/2007,61.619999
7/2/2007,61.849998
7/3/2007,61.950001
7/5/2007,62.279999
7/6/2007,62.130001
7/9/2007,62.720001
7/10/2007,62.200001
7/11/2007,62.860001
7/12/2007,63.360001
7/13/2007,63.43
7/16/2007,63.799999
7/17/2007,62.740002
7/18/2007,62.200001
7/19/2007,62.389999
7/20/2007,61.790001
7/23/2007,62
7/24/2007,61.470001
7/25/2007,61.529999
7/26/2007,60.959999
7/27/2007,59.77
7/30/2007,60.07
7/31/2007,60.5
8/1/2007,60.959999
8/2/2007,61.029999
8/3/2007,60.549999
8/6/2007,62.299999
8/7/2007,62.080002
8/8/2007,62.490002
8/9/2007,60.830002
8/10/2007,61.150002
8/13/2007,61.450001
8/14/2007,61.130001
8/15/2007,61.299999
8/16/2007,61.630001
8/17/2007,62.02
8/20/2007,61.830002
8/21/2007,61.669998
8/22/2007,62.009998
8/23/2007,62.110001
8/24/2007,61.880001
8/27/2007,61.599998
8/28/2007,61.25
8/29/2007,61.860001
8/30/2007,61.599998
8/31/2007,61.790001
9/4/2007,61.98
9/5/2007,61.650002
9/6/2007,61.66
9/7/2007,61.68
9/10/2007,61.84
9/11/2007,62.049999
9/12/2007,62.509998
9/13/2007,63.110001
9/14/2007,63.200001
9/17/2007,62.939999
9/18/2007,63.830002
9/19/2007,64.489998
9/20/2007,64.790001
9/21/2007,65.120003
9/24/2007,65.199997
9/25/2007,64.970001
9/26/2007,65.389999
9/27/2007,65.540001
9/28/2007,65.699997
10/1/2007,66.139999
10/2/2007,66.050003
10/3/2007,66.099998
10/4/2007,66.110001
10/5/2007,66.25
10/8/2007,66.019997
10/9/2007,66.25
10/10/2007,65.830002
10/11/2007,65.949997
10/12/2007,65.940002
10/15/2007,65.650002
10/16/2007,65.07
10/17/2007,64.849998
10/18/2007,64.900002
10/19/2007,64.230003
10/22/2007,64.339996
10/23/2007,64.550003
10/24/2007,64.440002
10/25/2007,63.950001
10/26/2007,64.300003
10/29/2007,64.980003
10/30/2007,64.82
10/31/2007,65.169998
11/1/2007,64.660004
11/2/2007,64.779999
11/5/2007,64.489998
11/6/2007,64.610001
11/7/2007,63.91
11/8/2007,64.589996
11/9/2007,65.160004
11/12/2007,66.309998
11/13/2007,67.309998
11/14/2007,66.889999
11/15/2007,66.879997
11/16/2007,67.75
11/19/2007,67.589996
11/20/2007,67.639999
11/21/2007,67.139999
11/23/2007,66.879997
11/26/2007,67.370003
11/27/2007,67.730003
11/28/2007,68.349998
11/29/2007,68.400002
11/30/2007,67.739998
12/3/2007,67.709999
12/4/2007,67.940002
12/5/2007,68.209999
12/6/2007,68.300003
12/7/2007,67.68
12/10/2007,67.790001
12/11/2007,67.550003
12/12/2007,67.699997
12/13/2007,67.870003
12/14/2007,67.589996
12/17/2007,67.550003
12/18/2007,67.709999
12/19/2007,67.32
12/20/2007,67.330002
12/21/2007,68.029999
12/24/2007,67.870003
12/26/2007,67.559998
12/27/2007,67.330002
12/28/2007,67.379997
12/31/2007,66.699997
1/2/2008,65.910004
1/3/2008,65.93
1/4/2008,65.839996
1/7/2008,66.860001
1/8/2008,66.940002
1/9/2008,67.800003
1/10/2008,67.910004
1/11/2008,67.879997
1/14/2008,67.949997
1/15/2008,67.760002
1/16/2008,68.309998
1/17/2008,67.830002
1/18/2008,66.290001
1/22/2008,65.269997
1/23/2008,64.199997
1/24/2008,63.509998
1/25/2008,62.459999
1/28/2008,63.07
1/29/2008,62.970001
1/30/2008,62.18
1/31/2008,63.139999
2/1/2008,63.360001
2/4/2008,63.470001
2/5/2008,62.869999
2/6/2008,63.049999
2/7/2008,62.810001
2/8/2008,62.029999
2/11/2008,61.880001
2/12/2008,62.970001
2/13/2008,63.41
2/14/2008,62.790001
2/15/2008,62.900002
2/19/2008,63.66
2/20/2008,63.23
2/21/2008,62.98
2/22/2008,63.18
2/25/2008,63.849998
2/26/2008,63.720001
2/27/2008,63.040001
2/28/2008,62.709999
2/29/2008,61.959999
3/3/2008,62.23
3/4/2008,62.639999
3/5/2008,63.130001
3/6/2008,62.630001
3/7/2008,61.509998
3/10/2008,61.330002
3/11/2008,62.439999
3/12/2008,62.549999
3/13/2008,62.810001
3/14/2008,62.650002
3/17/2008,64.040001
3/18/2008,65.309998
3/19/2008,64.879997
3/20/2008,65.379997
3/24/2008,64.889999
3/25/2008,64.550003
3/26/2008,64.699997
3/27/2008,64.620003
3/28/2008,64.18
3/31/2008,64.870003
4/1/2008,65.870003
4/2/2008,65.309998
4/3/2008,65.269997
4/4/2008,65.730003
4/7/2008,66.139999
4/8/2008,66.32
4/9/2008,66.290001
4/10/2008,66.330002
4/11/2008,66
4/14/2008,65.739998
4/15/2008,65.650002
4/16/2008,65.699997
4/17/2008,65.760002
4/18/2008,66.510002
4/21/2008,66.32
4/22/2008,66.989998
4/23/2008,67.260002
4/24/2008,67.370003
4/25/2008,67.309998
4/28/2008,67.32
4/29/2008,67.190002
4/30/2008,67.089996
5/1/2008,67.809998
5/2/2008,68.260002
5/5/2008,67.900002
5/6/2008,67.580002
5/7/2008,66.910004
5/8/2008,66.900002
5/9/2008,66.550003
5/12/2008,66.709999
5/13/2008,66.410004
5/14/2008,66.809998
5/15/2008,66.68
5/16/2008,66.68
5/19/2008,66.629997
5/20/2008,66.150002
5/21/2008,65.730003
5/22/2008,65.410004
5/23/2008,64.919998
5/27/2008,65.150002
5/28/2008,64.879997
5/29/2008,66.419998
5/30/2008,66.739998
6/2/2008,66.510002
6/3/2008,66.760002
6/4/2008,66.550003
6/5/2008,66.959999
6/6/2008,65.760002
6/9/2008,65.629997
6/10/2008,65.620003
6/11/2008,65.199997
6/12/2008,65.690002
6/13/2008,66.269997
6/16/2008,65.839996
6/17/2008,65.589996
6/18/2008,64.440002
6/19/2008,64.620003
6/20/2008,64.059998
6/23/2008,64.290001
6/24/2008,64.720001
6/25/2008,65.279999
6/26/2008,64.260002
6/27/2008,63.57
6/30/2008,64.339996
7/1/2008,64.690002
7/2/2008,64.639999
7/3/2008,65.120003
7/7/2008,65.25
7/8/2008,66.209999
7/9/2008,66.18
7/10/2008,66.940002
7/11/2008,66.260002
7/14/2008,66.410004
7/15/2008,67.699997
7/16/2008,68.190002
7/17/2008,67.830002
7/18/2008,67.82
7/21/2008,67.110001
7/22/2008,67.989998
7/23/2008,68.269997
7/24/2008,68.660004
7/25/2008,69.029999
7/28/2008,68.480003
7/29/2008,68.480003
7/30/2008,68.080002
7/31/2008,68.470001
8/1/2008,68.099998
8/4/2008,68.980003
8/5/2008,70.449997
8/6/2008,71.07
8/7/2008,70.650002
8/8/2008,71.550003
8/11/2008,71.660004
8/12/2008,71.699997
8/13/2008,71.199997
8/14/2008,71.190002
8/15/2008,71.330002
8/18/2008,71.089996
8/19/2008,71.150002
8/20/2008,71.080002
8/21/2008,71.279999
8/22/2008,71.419998
8/25/2008,70.800003
8/26/2008,70.709999
8/27/2008,71.209999
8/28/2008,71.410004
8/29/2008,70.43
9/2/2008,71.730003
9/3/2008,71.510002
9/4/2008,70.449997
9/5/2008,70.669998
9/8/2008,72.220001
9/9/2008,71.339996
9/10/2008,71.230003
9/11/2008,71.160004
9/12/2008,70.589996
9/15/2008,69.610001
9/16/2008,69.800003
9/17/2008,69.510002
9/18/2008,70.93
9/19/2008,69.989998
9/22/2008,68.410004
9/23/2008,68.150002
9/24/2008,68.190002
9/25/2008,69.360001
9/26/2008,69.400002
9/29/2008,66.900002
9/30/2008,69.279999
10/1/2008,67.790001
10/2/2008,67.790001
10/3/2008,66.160004
10/6/2008,64.5
10/7/2008,62.490002
10/8/2008,62.360001
10/9/2008,57.580002
10/10/2008,55.849998
10/13/2008,62.68
10/14/2008,64
10/15/2008,60.540001
10/16/2008,63.5
10/17/2008,62.650002
10/20/2008,64.440002
10/21/2008,63.66
10/22/2008,61.419998
10/23/2008,62.450001
10/24/2008,60.790001
10/27/2008,60.150002
10/28/2008,64.190002
10/29/2008,61.529999
10/30/2008,60.57
10/31/2008,61.34
11/3/2008,61.16
11/4/2008,61.889999
11/5/2008,59.849998
11/6/2008,57.919998
11/7/2008,60.220001
11/10/2008,60.009998
11/11/2008,59.549999
11/12/2008,57.919998
11/13/2008,62.900002
11/14/2008,60.049999
11/17/2008,59.27
11/18/2008,60.889999
11/19/2008,58.119999
11/20/2008,55.810001
11/21/2008,58.349998
11/24/2008,59.110001
11/25/2008,58.700001
11/26/2008,58.27
11/28/2008,58.580002
12/1/2008,55.330002
12/2/2008,56.830002
12/3/2008,57.32
12/4/2008,56.18
12/5/2008,58.23
12/8/2008,58.77
12/9/2008,57.810001
12/10/2008,57.799999
12/11/2008,58.25
12/12/2008,57.25
12/15/2008,57.810001
12/16/2008,59.599998
12/17/2008,58.779999
12/18/2008,58.990002
12/19/2008,58.84
12/22/2008,58.93
12/23/2008,58.68
12/24/2008,58.560001
12/26/2008,58.560001
12/29/2008,58.150002
12/30/2008,59.169998
12/31/2008,59.830002
1/2/2009,60.650002
1/5/2009,60.049999
1/6/2009,59.689999
1/7/2009,59.130001
1/8/2009,59.02
1/9/2009,59.049999
1/12/2009,58.34
1/13/2009,58.84
1/14/2009,57.950001
1/15/2009,57.619999
1/16/2009,57.439999
1/20/2009,56.75
1/21/2009,56.360001
1/22/2009,56.869999
1/23/2009,55.970001
1/26/2009,56.549999
1/27/2009,57.540001
1/28/2009,58.560001
1/29/2009,58.279999
1/30/2009,57.689999
2/2/2009,57.689999
2/3/2009,58.580002
2/4/2009,57.959999
2/5/2009,58.110001
2/6/2009,58.509998
2/9/2009,58.5
2/10/2009,56.73
2/11/2009,57.330002
2/12/2009,57.779999
2/13/2009,57.099998
2/17/2009,55.98
2/18/2009,55.830002
2/19/2009,55.93
2/20/2009,54.650002
2/23/2009,53.650002
2/24/2009,54.540001
2/25/2009,53.959999
2/26/2009,52.439999
2/27/2009,50
3/2/2009,47.919998
3/3/2009,47.639999
3/4/2009,49.099998
3/5/2009,47.669998
3/6/2009,47.970001
3/9/2009,46.599998
3/10/2009,47.779999
3/11/2009,47.900002
3/12/2009,49
3/13/2009,50.639999
3/16/2009,50.73
3/17/2009,50.720001
3/18/2009,50.66
3/19/2009,50.060001
3/20/2009,51.669998
3/23/2009,53.23
3/24/2009,52.700001
3/25/2009,52.860001
3/26/2009,52.900002
3/27/2009,52.830002
3/30/2009,53.009998
3/31/2009,52.599998
4/1/2009,53.040001
4/2/2009,52.970001
4/3/2009,52.150002
4/6/2009,52.200001
4/7/2009,51.360001
4/8/2009,51.450001
4/9/2009,51.41
4/13/2009,51.150002
4/14/2009,51.369999
4/15/2009,51.77
4/16/2009,52.200001
4/17/2009,53.049999
4/20/2009,52.470001
4/21/2009,52.459999
4/22/2009,51.18
4/23/2009,51.400002
4/24/2009,50.919998
4/27/2009,50.860001
4/28/2009,50.650002
4/29/2009,51.029999
4/30/2009,52.360001
5/1/2009,52.59
5/4/2009,53.759998
5/5/2009,54.360001
5/6/2009,54.209999
5/7/2009,54.889999
5/8/2009,54.98
5/11/2009,54.110001
5/12/2009,55
5/13/2009,55.150002
5/14/2009,55.02
5/15/2009,55.41
5/18/2009,56.049999
5/19/2009,55.889999
5/20/2009,55.869999
5/21/2009,54.990002
5/22/2009,54.77
5/26/2009,55.259998
5/27/2009,54.220001
5/28/2009,54.529999
5/29/2009,55.16
6/1/2009,55.779999
6/2/2009,56.209999
6/3/2009,56.16
6/4/2009,55.84
6/5/2009,55.93
6/8/2009,55.630001
6/9/2009,55.700001
6/10/2009,55.66
6/11/2009,56.049999
6/12/2009,56.060001
6/15/2009,54.75
6/16/2009,54.619999
6/17/2009,55.200001
6/18/2009,55.790001
6/19/2009,56.09
6/22/2009,55.490002
6/23/2009,55.009998
6/24/2009,55.459999
6/25/2009,56.27
6/26/2009,56.599998
6/29/2009,56.959999
6/30/2009,56.799999
7/1/2009,57.07
7/2/2009,55.98
7/6/2009,56.619999
7/7/2009,56.23
7/8/2009,57.080002
7/9/2009,56.689999
7/10/2009,56.93
7/13/2009,57.720001
7/14/2009,58.23
7/15/2009,58.959999
7/16/2009,59.25
7/17/2009,59.23
7/20/2009,59.060001
7/21/2009,59.490002
7/22/2009,59.189999
7/23/2009,60.220001
7/24/2009,61.509998
7/27/2009,61.27
7/28/2009,60.919998
7/29/2009,61.16
7/30/2009,61.790001
7/31/2009,60.889999
8/3/2009,61.099998
8/4/2009,61.060001
8/5/2009,60.450001
8/6/2009,59.93
8/7/2009,59.900002
8/10/2009,60.720001
8/11/2009,60.220001
8/12/2009,60.59
8/13/2009,60.32
8/14/2009,60.080002
8/17/2009,59.82
8/18/2009,59.799999
8/19/2009,60.369999
8/20/2009,60.950001
8/21/2009,61.029999
8/24/2009,61.279999
8/25/2009,61.139999
8/26/2009,60.630001
8/27/2009,60.490002
8/28/2009,60.290001
8/31/2009,60.439999
9/1/2009,59.939999
9/2/2009,59.759998
9/3/2009,59.689999
9/4/2009,60.32
9/8/2009,60.57
9/9/2009,60.919998
9/10/2009,60.66
9/11/2009,60.419998
9/14/2009,60.34
9/15/2009,60.150002
9/16/2009,60.189999
9/17/2009,60.77
9/18/2009,60.779999
9/21/2009,60.669998
9/22/2009,61.080002
9/23/2009,60.77
9/24/2009,60.720001
9/25/2009,60.619999
9/28/2009,61.27
9/29/2009,60.93
9/30/2009,60.889999
10/1/2009,59.810001
10/2/2009,59.73
10/5/2009,59.82
10/6/2009,60.290001
10/7/2009,60.709999
10/8/2009,60.939999
10/9/2009,61.740002
10/12/2009,62.529999
10/13/2009,61.009998
10/14/2009,60.549999
10/15/2009,60.939999
10/16/2009,60.459999
10/19/2009,61.16
10/20/2009,60.59
10/21/2009,60.310001
10/22/2009,60.939999
10/23/2009,60.540001
10/26/2009,60.09
10/27/2009,60.02
10/28/2009,59.57
10/29/2009,59.860001
10/30/2009,59.049999
11/2/2009,59.490002
11/3/2009,58.93
11/4/2009,59.52
11/5/2009,59.98
11/6/2009,60.299999
11/9/2009,60.75
11/10/2009,61.23
11/11/2009,60.869999
11/12/2009,61.150002
11/13/2009,61.43
11/16/2009,62.189999
11/17/2009,62.169998
11/18/2009,62.32
11/19/2009,62.43
11/20/2009,62.310001
11/23/2009,62.689999
11/24/2009,63.18
11/25/2009,63.299999
11/27/2009,62.889999
11/30/2009,62.84
12/1/2009,63.509998
12/2/2009,63.880001
12/3/2009,64.160004
12/4/2009,64.360001
12/7/2009,64.370003
12/8/2009,64.25
