Date,Close
6/4/2007,39.650002
6/5/2007,39.09
6/6/2007,38.064999
6/7/2007,37.27
6/8/2007,38.09
6/11/2007,38.720001
6/12/2007,39.485001
6/13/2007,40.875
6/14/2007,41.825001
6/15/2007,42.209999
6/18/2007,41.759998
6/19/2007,41.43
6/20/2007,40.654999
6/21/2007,41.650002
6/22/2007,41.424999
6/25/2007,40.625
6/26/2007,39.169998
6/27/2007,41.035
6/28/2007,41.16
6/29/2007,41.41
7/2/2007,42.34
7/3/2007,42.549999
7/5/2007,42.830002
7/6/2007,44.205002
7/9/2007,44.445
7/10/2007,44.305
7/11/2007,45.5
7/12/2007,47.279999
7/13/2007,47.119999
7/16/2007,46.470001
7/17/2007,45.950001
7/18/2007,46.549999
7/19/2007,48.830002
7/20/2007,49.514999
7/23/2007,49.494999
7/24/2007,47.5
7/25/2007,47.049999
7/26/2007,44.869999
7/27/2007,44.974998
7/30/2007,46.884998
7/31/2007,46.990002
8/1/2007,44.880001
8/2/2007,45.279999
8/3/2007,43.07
8/6/2007,42.735001
8/7/2007,43.889999
8/8/2007,45.355
8/9/2007,42.93
8/10/2007,43.23
8/13/2007,43.900002
8/14/2007,41.674999
8/15/2007,38.935001
8/16/2007,36.535
8/17/2007,38.450001
8/20/2007,39.98
8/21/2007,40.645
8/22/2007,42.794998
8/23/2007,42.115002
8/24/2007,43.564999
8/27/2007,42.860001
8/28/2007,41.02
8/29/2007,42.549999
8/30/2007,42.494999
8/31/2007,43.709999
9/4/2007,45.525002
9/5/2007,44.724998
9/6/2007,45.849998
9/7/2007,45.09
9/10/2007,44.535
9/11/2007,45.985001
9/12/2007,45.75
9/13/2007,48.049999
9/14/2007,48.849998
9/17/2007,48.535
9/18/2007,51.650002
9/19/2007,52.75
9/20/2007,53.785
9/21/2007,54.334999
9/24/2007,53.855
9/25/2007,52.605
9/26/2007,51.955002
9/27/2007,53.400002
9/28/2007,52.445
10/1/2007,55.59
10/2/2007,54.575001
10/3/2007,53.75
10/4/2007,54.130001
10/5/2007,55.330002
10/8/2007,54.064999
10/9/2007,56.529999
10/10/2007,58.700001
10/11/2007,56.73
10/12/2007,58.209999
10/15/2007,56.950001
10/16/2007,55.470001
10/17/2007,55.314999
10/18/2007,56.875
10/19/2007,54.869999
10/22/2007,53.365002
10/23/2007,55.575001
10/24/2007,55.919998
10/25/2007,56.415001
10/26/2007,58.424999
10/29/2007,58.93
10/30/2007,57.005001
10/31/2007,58.84
11/1/2007,56.025002
11/2/2007,56.400002
11/5/2007,55.084999
11/6/2007,56.75
11/7/2007,54.049999
11/8/2007,55.799999
11/9/2007,54.805
11/12/2007,49.625
11/13/2007,50.689999
11/14/2007,52
11/15/2007,49.884998
11/16/2007,50.02
11/19/2007,46.25
11/20/2007,45.924999
11/21/2007,45.029999
11/23/2007,46.580002
11/26/2007,44.650002
11/27/2007,44.639999
11/28/2007,46.955002
11/29/2007,48.325001
11/30/2007,49.465
12/3/2007,48.424999
12/4/2007,48.685001
12/5/2007,50.799999
12/6/2007,52.445
12/7/2007,54.049999
12/10/2007,54.09
12/11/2007,51.355
12/12/2007,52.935001
12/13/2007,51.525002
12/14/2007,51.055
12/17/2007,47.455002
12/18/2007,48.435001
12/19/2007,49.18
12/20/2007,50.459999
12/21/2007,51.455002
12/24/2007,51.875
12/26/2007,53.330002
12/27/2007,51.955002
12/28/2007,52.275002
12/31/2007,51.220001
1/2/2008,51.645
1/3/2008,52.055
1/4/2008,49.855
1/7/2008,47.73
1/8/2008,47.900002
1/9/2008,48.43
1/10/2008,48.384998
1/11/2008,47.060001
1/14/2008,49.055
1/15/2008,47.419998
1/16/2008,44.314999
1/17/2008,40.744999
1/18/2008,42.064999
1/22/2008,40.759998
1/23/2008,38.650002
1/24/2008,41.715
1/25/2008,42.110001
1/28/2008,42.650002
1/29/2008,43.125
1/30/2008,43.395
1/31/2008,44.41
2/1/2008,46.049999
2/4/2008,45.59
2/5/2008,42.955002
2/6/2008,42.485001
2/7/2008,43.529999
2/8/2008,45.435001
2/11/2008,46.740002
2/12/2008,46.365002
2/13/2008,47.080002
2/14/2008,46.150002
2/15/2008,46.59
2/19/2008,48.970001
2/20/2008,49.665001
2/21/2008,49.935001
2/22/2008,49.68
2/25/2008,50.279999
2/26/2008,50.16
2/27/2008,51.810001
2/28/2008,53.285
2/29/2008,50.43
3/3/2008,51.724998
3/4/2008,49.465
3/5/2008,52.040001
3/6/2008,52.169998
3/7/2008,49.939999
3/10/2008,46.985001
3/11/2008,50.735001
3/12/2008,50.939999
3/13/2008,51.695
3/14/2008,50.805
3/17/2008,47.305
3/18/2008,49.345001
3/19/2008,43.799999
3/20/2008,43.540001
3/24/2008,44.380001
3/25/2008,46.205002
3/26/2008,48.720001
3/27/2008,48.855
3/28/2008,48.299999
3/31/2008,48.110001
4/1/2008,48.814999
4/2/2008,49.865002
4/3/2008,51.845001
4/4/2008,53.845001
4/7/2008,53.509998
4/8/2008,53.875
4/9/2008,54.904999
4/10/2008,54.825001
4/11/2008,53.105
4/14/2008,52.695
4/15/2008,52.75
4/16/2008,56.610001
4/17/2008,56.330002
4/18/2008,56.945
4/21/2008,57.57
4/22/2008,59.325001
4/23/2008,58.040001
4/24/2008,56.305
4/25/2008,58.490002
4/28/2008,57.900002
4/29/2008,55.360001
4/30/2008,56.875
5/1/2008,53.98
5/2/2008,55.115002
5/5/2008,57.994999
5/6/2008,58.66
5/7/2008,57.18
5/8/2008,59.035
5/9/2008,57.110001
5/12/2008,57.330002
5/13/2008,58.68
5/14/2008,57.605
5/15/2008,59.715
5/16/2008,62.09
5/19/2008,62.415001
5/20/2008,62.93
5/21/2008,60.290001
5/22/2008,59.544998
5/23/2008,58.595001
5/27/2008,58.82
5/28/2008,59.845001
5/29/2008,56.59
5/30/2008,57.855
6/2/2008,57.790001
6/3/2008,57.099998
6/4/2008,55.775002
6/5/2008,58.529999
6/6/2008,57.884998
6/9/2008,59.130001
6/10/2008,59.705002
6/11/2008,60.044998
6/12/2008,58.735001
6/13/2008,61.650002
6/16/2008,62.330002
6/17/2008,61.145
6/18/2008,61.09
6/19/2008,60.279999
6/20/2008,58.514999
6/23/2008,59.275002
6/24/2008,57.860001
6/25/2008,58.73
6/26/2008,57.830002
6/27/2008,58.154999
6/30/2008,58.595001
7/1/2008,57.775002
7/2/2008,53.785
7/3/2008,54.32
7/7/2008,54.794998
7/8/2008,52.605
7/9/2008,51.880001
7/10/2008,53.095001
7/11/2008,53.869999
7/14/2008,54.855
7/15/2008,52.485001
7/16/2008,50.715
7/17/2008,49.724998
7/18/2008,51.619999
7/21/2008,53.505001
7/22/2008,50.264999
7/23/2008,49.369999
7/24/2008,47.290001
7/25/2008,48.130001
7/28/2008,47.790001
7/29/2008,47.814999
7/30/2008,50.695
7/31/2008,48.375
8/1/2008,45.654999
8/4/2008,40.174999
8/5/2008,39.5
8/6/2008,43.834999
8/7/2008,43.630001
8/8/2008,42.759998
8/11/2008,41.150002
8/12/2008,41.834999
8/13/2008,44.25
8/14/2008,43.419998
8/15/2008,42.195
8/18/2008,41.669998
8/19/2008,42.349998
8/20/2008,45.544998
8/21/2008,46.830002
8/22/2008,45.299999
8/25/2008,43.904999
8/26/2008,44.264999
8/27/2008,45.544998
8/28/2008,45.314999
8/29/2008,44.66
9/2/2008,41.525002
9/3/2008,40.18
9/4/2008,37.465
9/5/2008,36.955002
9/8/2008,36.029999
9/9/2008,32.580002
9/10/2008,34.59
9/11/2008,34.130001
9/12/2008,36.939999
9/15/2008,32.919998
9/16/2008,33.125
9/17/2008,32.705002
9/18/2008,33.490002
9/19/2008,36.759998
9/22/2008,36.165001
9/23/2008,34.755001
9/24/2008,33.25
9/25/2008,34.200001
9/26/2008,31.91
9/29/2008,26.610001
9/30/2008,28.424999
10/1/2008,26.48
10/2/2008,22.799999
10/3/2008,22.43
10/6/2008,21.855
10/7/2008,19.344999
10/8/2008,21.299999
10/9/2008,19.205
10/10/2008,18.174999
10/13/2008,22.684999
10/14/2008,20.469999
10/15/2008,16.555
10/16/2008,16.695
10/17/2008,16.465
10/20/2008,18.360001
10/21/2008,16.370001
10/22/2008,13.46
10/23/2008,13.14
10/24/2008,12.43
10/27/2008,11.875
10/28/2008,13.4
10/29/2008,14.12
10/30/2008,15.01
10/31/2008,14.53
11/3/2008,14.42
11/4/2008,16.469999
11/5/2008,15.03
11/6/2008,13.44
11/7/2008,13.535
11/10/2008,13.73
11/11/2008,12.39
11/12/2008,11.145
11/13/2008,13.005
11/14/2008,12.17
11/17/2008,11.57
11/18/2008,10.84
11/19/2008,10.12
11/20/2008,8.8
11/21/2008,9.665
11/24/2008,10.96
11/25/2008,11.53
11/26/2008,12.665
11/28/2008,11.995
12/1/2008,10.455
12/2/2008,10.91
12/3/2008,9.025
12/4/2008,8.755
12/5/2008,8.4
12/8/2008,10.005
12/9/2008,9.87
12/10/2008,11.445
12/11/2008,11.415
12/12/2008,11.14
12/15/2008,11.255
12/16/2008,12.445
12/17/2008,13.005
12/18/2008,11.66
12/19/2008,11.665
12/22/2008,10.66
12/23/2008,10.865
12/24/2008,10.785
12/26/2008,11.29
12/29/2008,11.57
12/30/2008,11.865
12/31/2008,12.22
1/2/2009,13.37
1/5/2009,14.11
1/6/2009,15.405
1/7/2009,13.995
1/8/2009,14.625
1/9/2009,14.375
1/12/2009,12.72
1/13/2009,12.9
1/14/2009,11.515
1/15/2009,11.845
1/16/2009,12.2
1/20/2009,11.07
1/21/2009,11.75
1/22/2009,11.28
1/23/2009,11.405
1/26/2009,12.47
1/27/2009,12.815
1/28/2009,14.035
1/29/2009,13.34
1/30/2009,12.57
2/2/2009,12.295
2/3/2009,12.585
2/4/2009,13.64
2/5/2009,14.175
2/6/2009,14.905
2/9/2009,14.66
2/10/2009,13.645
2/11/2009,13.96
2/12/2009,14.7
2/13/2009,15.255
2/17/2009,13.56
2/18/2009,14.22
2/19/2009,14.135
2/20/2009,14.39
2/23/2009,13.17
2/24/2009,13.995
2/25/2009,14.66
2/26/2009,15.045
2/27/2009,15.21
3/2/2009,13.245
3/3/2009,14.205
3/4/2009,16.105
3/5/2009,15.825
3/6/2009,16.940001
3/9/2009,16.16
3/10/2009,17.084999
3/11/2009,17.780001
3/12/2009,18.379999
3/13/2009,18.52
3/16/2009,18.629999
3/17/2009,18.465
3/18/2009,18.934999
3/19/2009,20.02
3/20/2009,19.5
3/23/2009,20.934999
3/24/2009,20.434999
3/25/2009,20.33
3/26/2009,21.525
3/27/2009,21.059999
3/30/2009,19.264999
3/31/2009,19.055
4/1/2009,19.855
4/2/2009,20.785
4/3/2009,21.334999
4/6/2009,20.875
4/7/2009,20.68
4/8/2009,20.309999
4/9/2009,22.049999
4/13/2009,22.795
4/14/2009,22.129999
4/15/2009,22.4
4/16/2009,21.870001
4/17/2009,21.700001
4/20/2009,19.555
4/21/2009,20.365
4/22/2009,20.225
4/23/2009,19.58
4/24/2009,20.465
4/27/2009,19.84
4/28/2009,19.135
4/29/2009,20.48
4/30/2009,21.325001
5/1/2009,22.24
5/4/2009,24.32
5/5/2009,25.004999
5/6/2009,25.924999
5/7/2009,24.52
5/8/2009,25.9
5/11/2009,25.49
5/12/2009,24.555
5/13/2009,23.004999
5/14/2009,23.055
5/15/2009,22.584999
5/18/2009,24.334999
5/19/2009,24.76
5/20/2009,25
5/21/2009,24.325001
5/22/2009,24.17
5/26/2009,24.995001
5/27/2009,24.875
5/28/2009,26.1
5/29/2009,27.215
6/1/2009,29.059999
6/2/2009,28.440001
6/3/2009,26.83
6/4/2009,28.165001
6/5/2009,28.58
6/8/2009,28.24
6/9/2009,29.48
6/10/2009,29.945
6/11/2009,30.209999
6/12/2009,29.254999
6/15/2009,27.57
6/16/2009,26.195
6/17/2009,25.24
6/18/2009,25.25
6/19/2009,25.465
6/22/2009,22.59
6/23/2009,23.59
6/24/2009,24.4
6/25/2009,25.375
6/26/2009,25.275
6/29/2009,25.165001
6/30/2009,25.055
7/1/2009,25.285
7/2/2009,24.860001
7/6/2009,22.969999
7/7/2009,22.5
7/8/2009,22.549999
7/9/2009,23.344999
7/10/2009,23.32
7/13/2009,23.955
7/14/2009,24.09
7/15/2009,25.455
7/16/2009,26.91
7/17/2009,27.75
7/20/2009,28.5
7/21/2009,29.084999
7/22/2009,29.389999
7/23/2009,29.875
7/24/2009,29.91
7/27/2009,29.975
7/28/2009,29.285
7/29/2009,27.754999
7/30/2009,29.205
7/31/2009,30.15
8/3/2009,32.57
8/4/2009,31.549999
8/5/2009,32.23
8/6/2009,31.995001
8/7/2009,31.705
8/10/2009,31.190001
8/11/2009,30.940001
8/12/2009,31.49
8/13/2009,33.035
8/14/2009,31.825001
8/17/2009,29.68
8/18/2009,30.235001
8/19/2009,31.045
8/20/2009,31.115
8/21/2009,32.529999
8/24/2009,32.720001
8/25/2009,32.055
8/26/2009,31.565001
8/27/2009,32.130001
8/28/2009,32.740002
8/31/2009,31.49
9/1/2009,30.305
9/2/2009,30.9
9/3/2009,32.240002
9/4/2009,33
9/8/2009,34
9/9/2009,33.84
9/10/2009,34.630001
9/11/2009,35.185001
9/14/2009,35.310001
9/15/2009,35.66
9/16/2009,36.075001
9/17/2009,35.735001
9/18/2009,35.07
9/21/2009,35.040001
9/22/2009,36.575001
9/23/2009,35.544998
9/24/2009,34.049999
9/25/2009,33.345001
9/28/2009,34.48
9/29/2009,34.16
9/30/2009,34.305
10/1/2009,32.700001
10/2/2009,32.93
10/5/2009,33.654999
10/6/2009,34.805
10/7/2009,36.389999
10/8/2009,37.490002
10/9/2009,37.169998
10/12/2009,37.240002
10/13/2009,37.424999
10/14/2009,38.115002
10/15/2009,37.965
10/16/2009,37.865002
10/19/2009,39.5
10/20/2009,39.314999
10/21/2009,39.860001
10/22/2009,41.490002
10/23/2009,40.674999
10/26/2009,39.740002
10/27/2009,38.724998
10/28/2009,36.724998
10/29/2009,39.084999
10/30/2009,36.68
11/2/2009,37.305
11/3/2009,38.389999
11/4/2009,38.849998
11/5/2009,39.75
11/6/2009,39.779999
11/9/2009,41.599998
11/10/2009,41.285
11/11/2009,41.470001
11/12/2009,40.580002
11/13/2009,40.785
11/16/2009,42.240002
11/17/2009,42.68
11/18/2009,42.345001
11/19/2009,42.360001
11/20/2009,42.285
11/23/2009,42.665001
11/24/2009,42.794998
11/25/2009,43.66
11/27/2009,42.07
11/30/2009,41.400002
12/1/2009,41.955002
12/2/2009,42.59
12/3/2009,41.900002
12/4/2009,39.935001
12/7/2009,39.345001
12/8/2009,38.134998
12/9/2009,39.185001
12/10/2009,38.869999
12/11/2009,38.404999
12/14/2009,39.419998
12/15/2009,39.044998
12/16/2009,39.724998
12/17/2009,37.98
12/18/2009,38.27
12/21/2009,38.98
12/22/2009,39.224998
12/23/2009,40.465
12/24/2009,40.904999
12/28/2009,40.900002
12/29/2009,40.544998
12/30/2009,40.439999
12/31/2009,40.145
1/4/2010,41.73
1/5/2010,41.98
1/6/2010,43.654999
1/7/2010,42.82
1/8/2010,44.049999
1/11/2010,44.044998
1/12/2010,42.384998
1/13/2010,43.075001
1/14/2010,42.540001
1/15/2010,42.150002
